article_link,headline,is_sarcastic
https://chaser.com.au/general-news/trump-unleashes-scathing-14-reasons-buzzfeed-sucks-article/,"
Trump unleashes scathing ’14 reasons why BuzzFeed sucks’ article ",1
https://chaser.com.au/world/dc-book-depository-offers-free-entry-in-celebration-of-trump-innauguration/,"
DC Book Depository Offers Free Entry in Celebration of Trump Inauguration ",1
https://chaser.com.au/general-news/clive-palmers-inspiring-transformation-i-will-become-a-human-meme/,"
Clive Palmer’s inspiring transformation: “I will become a human meme” ",1
https://chaser.com.au/national/scott-morrison-threatens-tax-hike-to-fund-new-welfare-scheme-for-multinationals/,"
Scott Morrison to increase tax to fund new welfare scheme for multinationals ",1
https://chaser.com.au/entertainment/kanye-west-forced-cancel-spoken-word-tour/,"
Kanye West forced to cancel spoken word tour ",1
https://chaser.com.au/general-news/leonard-cohen-reacts-trump-election/,"
Leonard Cohen Reacts to Trump Election ",1
https://chaser.com.au/world/world-begrudgingly-prepares-four-years-trump-related-small-talk/,"
The world begrudgingly prepares for four years of Trump related small talk ",1
https://chaser.com.au/general-news/worlds-clairvoyants-mysteriously-unable-see-beyond-trump-inauguration/,"
World’s clairvoyants mysteriously unable to see beyond Trump inauguration ",1
https://chaser.com.au/world/latin/,"
Man still waiting for the day when he can show off his fluent Latin ",1
https://chaser.com.au/world/alec-baldwins-impression/,"
Alec Baldwin’s impression of Donald Trump is polling higher than Hillary Clinton ",1
https://chaser.com.au/national/gina-rinehart-euthanised-melbourne-cup-fall/,"
Gina Rinehart euthanised after Melbourne Cup fall ",1
https://chaser.com.au/world/hillary-hotmail-password/,"
Hillary Clinton faces further scrutiny for not using symbols and numbers in her Hotmail password ",1
https://chaser.com.au/general-news/bernardi-vows-to-build-wall-along-australias-border-with-mexico/,"
Bernardi vows to build wall along Australia’s border with Mexico ",1
https://chaser.com.au/page/187/?s,,1
https://chaser.com.au/page/185/?s,,1
https://chaser.com.au/general-news/photo/,"
Amazing! Man takes photo of himself everyday for 10 years and the results are just what you’d expect ",1
https://chaser.com.au/page/189/?s,,1
https://chaser.com.au/page/187/?s,,1
https://chaser.com.au/general-news/tropfest-to-support-female-directors-as-long-as-they-dont-know-they-are-female-directors/,"
Tropfest to support female directors as long as they don’t know they are female directors ",1
https://chaser.com.au/page/186/?s,,1
https://chaser.com.au/page/184/?s,,1
https://chaser.com.au/general-news/mike-pence-booed/,"
Mike Pence booed because he somehow got tickets to Hamilton ",1
https://chaser.com.au/page/191/?s,,1
https://chaser.com.au/sport/local-cronulla-muslim-mistakes-nrl-celebration-another-race-riot/,"
Local Cronulla muslim mistakes NRL celebration for another race riot ",1
https://chaser.com.au/general-news/power/,"
Turnbull dreams of one day holding power ",1
https://chaser.com.au/world/democracy-seems-pretty-fucked-says-north-korean/,"
Democracy seems ‘pretty fucked’ says North Korean ",1
https://chaser.com.au/general-news/united-nations-unanimously-votes-just-end-2016-right/,"
United Nations unanimously votes to just end 2016 right here ",1
https://chaser.com.au/general-news/public-really-not-looking-forward-inevitable-president-trump-sex-scandal/,"
Public really not looking forward to inevitable President Trump sex scandal ",1
https://chaser.com.au/general-news/hilary-clinton-seen-screaming-people-want-strangers-repeatedly-punches-kitten/,"
Hillary Clinton makes heartfelt concession speech – “Fuck you all” ",1
https://chaser.com.au/general-news/billionaire-dumps-millionaire-excessive-spending/,"
Billionaire dumps millionaire for ‘excessive spending’ ",1
https://chaser.com.au/national/nt-news-hire-actual-crocodile-writing-staff/,"
NT News hire actual Crocodile to writing staff ",1
https://chaser.com.au/world/trump-campaign-set-hire-australian-misogyny-expert/,"
Trump campaign set to hire Australian ‘misogyny expert’ ",1
https://chaser.com.au/general-news/bea-arthurs-stalker-retires/,"
Betty White’s stalker retires ",1
https://chaser.com.au/general-news/meteor-slams-los-angeles-every-celebrity-dead/,"
Meteor slams into Los Angeles, every celebrity dead ",1
https://chaser.com.au/world/christmas-lunch-shortened-five-minutes-allow-time-family-arguments/,"
Christmas lunch shortened to five minutes to allow more time for family arguments ",1
https://chaser.com.au/general-news/santa-takes-indefinite-leave-body-shaming-online-trolls/,"
Santa takes indefinite leave after body shaming by online trolls ",1
https://chaser.com.au/national/3476/,"
Turnbull launches election campaign: “Fuck fuck fuckity fuck. What the fuck have I done?” ",1
https://chaser.com.au/world/jeb-bush-wins-awarded-participation-medal-at-iowa-caucus/,"
Jeb Bush Wins Participation Award at Iowa Caucus ",1
https://chaser.com.au/national/dastyari/,"
“我沒做錯什麼”, claims Dastyari ",1
https://chaser.com.au/national/laptops/,"
Private colleges offer Shorten free laptop if he takes back cuts to private college loans ",1
https://chaser.com.au/sport/javelin/,"
Javelin expert really hoping to make the most out of these two weeks of work ",1
https://chaser.com.au/page/189/?s,,1
https://chaser.com.au/national/kebab/,"
Local drunk denounces Muslim immigration mid-kebab ",1
https://chaser.com.au/general-news/trump-grabs-presidency-pussy/,"
Trump Grabs Presidency by the Pussy ",1
https://chaser.com.au/world/two-creepy-clowns-scare-millions-tv-broadcast/,"
Two creepy clowns scare millions during TV broadcast ",1
https://chaser.com.au/page/193/?s,,1
https://chaser.com.au/general-news/trump-taps-judge-judy-fill-supreme-court-vacancy/,"
Trump taps Judge Judy to fill Supreme Court vacancy ",1
https://chaser.com.au/national/abcc/,"
ABCC legislation is about protecting jobs, says Turnbull: “Especially my own” ",1
https://chaser.com.au/videos/chaser-poll-donald-trump-in-one-word/,"
Chaser Poll – Donald Trump in One Word ",1
https://chaser.com.au/,"
Home ",1
https://chaser.com.au/videos/the-chasers-war-on-everything-muslim-poll-2/,"
The Chaser’s War on Everything – Muslim Poll ",1
https://chaser.com.au/general-news/rad/,"
Parent-Child bonding fails due to father’s use of word “rad” ",1
https://chaser.com.au/national/goldman/,"
Turnbull says parents to blame for not having job at Goldman Sachs ",1
https://chaser.com.au/national/intern/,"
Scott Morrison regrets paying intern $4 an hour to prepare Federal Budget ",1
https://chaser.com.au/national/defence-minister-names-submarines-cousteau-class/,"
Defence Minister Names Submarines “Cousteau Class” ",1
https://chaser.com.au/national/abc/,"
ABC shake-up: Leigh Sales axed in favour of Scott Morrison ",1
https://chaser.com.au/national/refugees/,"
Refugees freed after biting left-wing satire ",1
https://chaser.com.au/sport/zumbo/,"
Channel 7 postpones Olympic coverage until every Australian watches ‘Zumbo’s Just Desserts’ ",1
https://chaser.com.au/world/chimps-begin-grow-embarrassed-close-relation-humans/,"
Chimps begin to grow embarrassed by their close relation to humans ",1
https://chaser.com.au/general-news/deadbeat/,"
You’ll never guess how Facebook reminded this husband it was his wife’s birthday ",1
https://chaser.com.au/national/census/,"
Govt claims census triumph: ‘we are a proud nation of 4 million people’ ",1
https://chaser.com.au/national/hanson/,"
Hanson plans to have baby so she can use The Sonia Kruger Defence ",1
https://chaser.com.au/general-news/zoo-claims-gorilla-had-ties-to-islamic-state/,"
Zoo claims Gorilla had ties to Islamic State ",1
https://chaser.com.au/national/brad-concedes-custody-of-kids-to-angelina-i-can-always-buy-more/,"
Brad concedes custody of kids to Angelina: “I can always buy more” ",1
https://chaser.com.au/general-news/mexico-border-swamped-american-immigrants/,"
Mexico Border Swamped By Fleeing Americans ",1
https://chaser.com.au/page/192/?s,,1
https://chaser.com.au/page/190/?s,,1
https://chaser.com.au/page/191/?s,,1
https://chaser.com.au/page/190/?s,,1
https://chaser.com.au/page/188/?s,,1
https://chaser.com.au/reviews/the-chasers-guide-to-the-upcoming-films-of-2016/,"
The Chaser’s Guide to the Australian Films of 2016 ",1
https://chaser.com.au/general-news/if-you-are-reading-this-the-red-army-has-taken-the-rhineland-leave-immediately-for-spain-and-tell-your-mother-i-love-her-dearly/,"
6 flashing gifs only epileptics won’t enjoy ",1
https://chaser.com.au/news/union-boss-charged-with-using-effective-negotiating-tactics/,"
Union boss charged with using effective negotiating tactics ",1
https://chaser.com.au/general-news/irony/,"
Linguistics Professor googles the definition of irony ",1
https://chaser.com.au/general-news/highway-police-finally-targeting-international-tax-fraud/,"
Highway police finally targeting international tax fraud ",1
https://chaser.com.au/world/apple/,"
Apple rumoured to be developing ‘NeverStop’ battery, modelled on its workers conditions ",1
https://chaser.com.au/sport/disgrace/,"
Our Olympians are not fit enough, says most overweight nation in the world ",1
https://chaser.com.au/national/bernardi-frantically-rushes-to-get-anti-discrimination-law-abolished-before-png-refugee-arrivals/,"
Bernardi frantically rushes to get anti-discrimination law abolished before PNG refugee arrivals ",1
https://chaser.com.au/national/duttoncensus/,"
Census reveals Dutton answered ‘amphibian’ to question on gender ",1
https://chaser.com.au/general-news/3512/,"
Anti-Vaxxer worried “obsessive” behaviours by her cat might be autism ",1
https://chaser.com.au/entertainment/westboro-baptist-church-vows-not-to-picket-princes-funeral-in-respect-for-talented-homophobe/,"
Westboro Baptist Church vows not to picket Prince’s funeral out of respect for talented homophobe ",1
https://chaser.com.au/national/60-minutes-producers-have-no-sympathy-for-arrested-child-kidnappers-they-should-have-known-the-laws/,"
60 minutes producers have no sympathy for arrested child kidnappers: “They should have known the laws” ",1
https://chaser.com.au/national/sonia-kruger-slams-paralympics-as-reverse-discrimination/,"
Sonia Kruger slams Paralympics as ‘reverse discrimination’ ",1
https://chaser.com.au/national/un/,"
Turnbull nominates Abbott for UN Secretary-General ",1
https://chaser.com.au/general-news/bigotry/,"
Bigotry enthusiast takes time off work to prepare for marriage plebiscite ",1
https://chaser.com.au/national/pell/,"
Pell vows to become vegetarian, will still eat meat every day ",1
https://chaser.com.au/national/hansoncaught/,"
Hanson caught replacing ‘Asian’ with ‘Muslim’ on old One Nation banners ",1
https://chaser.com.au/page/196/?s,,1
https://chaser.com.au/national/rudd/,"
Kevin Rudd seeks to be knifed from UN top job ",1
https://chaser.com.au/entertainment/ex-greyhound-trainers-turn-to-mistreating-pokemon-as-new-form-of-livelihood/,"
Greyhound trainers turn to mistreating Pokémon as new form of livelihood ",1
https://chaser.com.au/sport/socceroos/,"
Socceroos exploring “Eurovision” entry into European Championships ",1
https://chaser.com.au/national/washingup/,"
Turnbull struggles to weave ‘Jobs and Growth’ into answer about whether he’s done the washing up yet ",1
https://chaser.com.au/national/nbn/,"
Conroy was tipped off about NBN raid by email, unfortunately had reached data cap ",1
https://chaser.com.au/national/refugee/,"
‘Illiterate, innumerate’ refugee can’t decide which job to steal first ",1
https://chaser.com.au/national/ski/,"
Turnbull backflips on climate change after reports ski season will be affected ",1
https://chaser.com.au/national/panama/,"
“Oh shitty shit fuck”: Turnbull named in Panama Papers ",1
https://chaser.com.au/reviews/the-chasers-guide-to-tax-havens/,"
The Chaser’s Guide to Tax Havens ",1
https://chaser.com.au/national/conroy/,"
Factional heavyweights relieved Conroy can spend more time with his daughter ",1
https://chaser.com.au/national/turnbull-says-sorry-regrets-giving-impression-he-ever-cared-about-climate-change-gay-marriage-education/,"
Turnbull says sorry: regrets giving impression he ever cared about climate change, gay marriage, education ",1
https://chaser.com.au/national/turnbull-newspoll/,"
Turnbull Unveils Plan to Devolve Responsibility for Latest Newspoll to the States ",1
https://chaser.com.au/general-news/introducing-chaserbank-a-very-special-service-for-high-net-worth-individuals/,"
Introducing ChaserBank – helping High Net Worth individuals in this difficult time ",1
https://chaser.com.au/videos/handing-out-free-money/,"
Handing Out Free Money ",1
https://chaser.com.au/general-news/a-note-from-the-chasers-chief-financial-officer-pro-tem/,"
A note from The Chaser’s Chief Financial Officer (pro tem) ",1
https://chaser.com.au/videos/is-barack-obama-a-muslim/,"
Is Barack Obama a Muslim? ",1
https://chaser.com.au/page/200/?s,,1
https://chaser.com.au/news/sydney-university-opens-blanchett-campus-specialising-in-everything/,"
University Opens “Blanchett Campus”: Specialising in Everything ",1
https://chaser.com.au/news/man-with-muslim-sounding-name-in-workplace-attack/,"
Man with Muslim-sounding name kills 10 in violent workplace massacre ",1
https://chaser.com.au/videos/cnnnn-a-chaser-affair/,"
CNNNN – A Chaser Affair ",1
https://chaser.com.au/videos/hillary-clinton-intern/,"
The Chaser’s War on Everything – Hillary Clinton Intern ",1
https://chaser.com.au/general-news/mcdonalds-franchisee-decides-on-yellow-and-red-colour-scheme/,"
McDonald’s franchisee decides on yellow and red colour scheme ",1
https://chaser.com.au/national/tara/,"
Tara Brown pleads ignorance: “I was unaware Lebanon even had laws” ",1
https://chaser.com.au/page/199/?s,,1
https://chaser.com.au/page/197/?s,,1
https://chaser.com.au/general-news/rescuers-still-searching-for-man-lost-in-ikea/,"
Rescuers still searching for man lost in IKEA ",1
https://chaser.com.au/general-news/un-called-in-to-resolve-washing-up-stalemate/,"
UN called in to resolve washing-up stalemate ",1
https://chaser.com.au/about/,"
About The Chaser ",1
https://chaser.com.au/page/194/?s,,1
https://chaser.com.au/shop/,"
shop ",1
https://chaser.com.au/general-news/flatmates/,"
Flatmates of ‘hilarious’ stoner student hope he moves out before he spirals into depression ",1
https://chaser.com.au/national/stoner/,"
Witty stoner makes scathing joke about election ",1
https://chaser.com.au/national/eccentric/,"
Local eccentric ‘hasn’t been seen in weeks’ ",1
https://chaser.com.au/national/kirribilli/,"
Turnbull spends night stranded in Kirribilli: ‘I now understand middle Australia’ ",1
https://chaser.com.au/national/votecompass/,"
ABC Vote Compass says it would prefer to die than recommend either leader ",1
https://chaser.com.au/sport/origin/,"
Teen no longer wants to lose virginity if it’s anything like State of Origin match ",1
https://chaser.com.au/page/197/?s,,1
https://chaser.com.au/national/ruddock/,"
Concern over Philip Ruddock Water Playground: “What if foreigners throw their children into the water features?” ",1
https://chaser.com.au/national/its-on-turnbull-refuses-name-specific-date-of-election/,"
Turnbull refuses name specific date of election ",1
https://chaser.com.au/entertainment/sellout/,"
Peter Garrett’s Midnight Oil tour likely to be a ‘complete sell out’ ",1
https://chaser.com.au/reviews/the-chaser-roadtest-offshoring/,"
The Chaser Roadtest: Offshoring ",1
https://chaser.com.au/reviews/the-first-soccer-match/,"
Forgotten Moments in Australian History: The First Soccer Match ",1
https://chaser.com.au/reviews/the-chasers-year-in-review/,"
The Chaser’s 2015 Year in Review ",1
https://chaser.com.au/national/dutton-visibly-orgasms-after-issuing-order-to-send-chinese-migrants-to-christmas-island/,"
Dutton visibly orgasms after ordering Chinese migrants be sent to Christmas Island ",1
https://chaser.com.au/general-news/amnesty/,"
Amnesty branch captures and tortures lazy letter writer ",1
https://chaser.com.au/page/198/?s,,1
https://chaser.com.au/videos/the-chasers-war-on-everything-muslim-poll/,"
The Chaser’s War on Everything – Muslim Poll ",1
https://chaser.com.au/page/201/?s,,1
https://chaser.com.au/world/quran/,"
Hanson supporter reads Quran entirely for the purpose of belittling Islam ",1
https://chaser.com.au/page/195/?s,,1
https://chaser.com.au/entertainment/rapper-chooses-bikini-clad-ho-theme-for-upcoming-video/,"
Rapper chooses bikini-clad ho theme for upcoming video ",1
https://chaser.com.au/world-archive/bin-laden-captured-after-checking-in-on-foursquare/,"
Bin Laden captured after checking-in on Foursquare ",1
https://chaser.com.au/entertainment-archive/schwarzenegger-ends-term-as-governor-lowers-himself-into-molten-metal/,"
Schwarzenegger ends term as Governor: lowers himself into molten metal ",1
https://chaser.com.au/world/aung-san-suu-kyi-finally-puts-bins-out/,"
Aung San Suu Kyi finally puts bins out ",1
https://chaser.com.au/general-news/man-goes-on-low-carb-beer-diet/,"
Man goes on low-carb beer diet ",1
https://chaser.com.au/world/smoking-toddler-now-just-bumming-off-mates/,"
Smoking toddler now just bumming off mates ",1
https://chaser.com.au/contact/,"
Contact Us ",1
https://chaser.com.au/sport-archive/the-chasers-socceroos-drinking-game/,"
The Chaser’s Socceroos Drinking Game ",1
https://chaser.com.au/world/berlusconi-seeks-urgent-summit-with-megan-fox/,"
Berlusconi seeks “urgent summit” with Megan Fox ",1
https://chaser.com.au/world-archive/new-zealand-moves-30cm-closer-to-australia-applies-for-dole/,"
New Zealand moves 30cm closer to Australia, applies for dole ",1
https://chaser.com.au/world/freemasons-take-up-rotating-eu-shadow-presidency/,"
Freemasons take up rotating EU Shadow Presidency ",1
https://chaser.com.au/general-news/zombie-finds-call-centres-workers-mindless/,"
Zombie finds call centres workers mindless ",1
https://chaser.com.au/page/195/?s,,1
https://chaser.com.au/page/198/?s,,1
https://chaser.com.au/page/196/?s,,1
https://chaser.com.au/general-news/man-spends-entire-camping-trip-trying-to-get-phone-reception/,"
Man spends entire camping trip trying to get phone reception ",1
https://chaser.com.au/news/sbs-completes-testing-of-pattern/,"
SBS completes testing of pattern ",1
https://chaser.com.au/general-news/crim-regrets-assisting-police-with-their-enquiries/,"
Criminal regrets “assisting police with their enquiries” ",1
https://chaser.com.au/general-news/nobel/,"
Nobel Prize introduces ‘Most Improved’ Category ",1
https://chaser.com.au/world/physiotherapists-applaud-kim-jong-uns-tough-stance-against-bad-posture/,"
Physiotherapists applaud Kim Jong-Un’s tough stance against bad posture ",1
https://chaser.com.au/general-news/foreign-investment-review-board-approves-sale-of-sam-dastyari-to-china/,"
Foreign Investment Review Board approves sale of Sam Dastyari to China ",1
https://chaser.com.au/general-news/washer/,"
Windscreen washer joins millionaire list ",1
https://chaser.com.au/page/194/?s,,1
https://chaser.com.au/page/192/?s,,1
https://chaser.com.au/page/199/?s,,1
https://chaser.com.au/page/193/?s,,1
https://chaser.com.au/general-news/dalek-sick-of-fans-asking-him-to-say-exterminate/,"
Dalek sick of fans asking him to say ‘exterminate’ ",1
https://chaser.com.au/general-news/entire-magazine-read-in-newsagency/,"
Entire magazine read in newsagency ",1
https://chaser.com.au/general-news/cross-dresser-confounded-by-androgynous-fashion/,"
Cross-dresser confounded by androgynous fashion ",1
https://chaser.com.au/general-news-archive/imaginary-lotto-winnings-spent-on-imaginary-girlfriend/,"
Imaginary Lotto winnings spent on imaginary girlfriend ",1
https://chaser.com.au/general-news/man-goes-on-trip-of-a-lifetime-to-work-out-where-to-end-it/,"
Man goes on trip of a lifetime to work out where to end it ",1
https://chaser.com.au/sport/shock-as-plucky-team-of-misfits-thrashed-in-grand-final/,"
Shock as plucky team of misfits thrashed in grand final ",1
https://chaser.com.au/general-news/woman-swallows-medicine-ball-just-gets-sicker/,"
Woman swallows medicine ball: just gets sicker ",1
https://chaser.com.au/page/203/?s,,1
https://chaser.com.au/page/201/?s,,1
https://chaser.com.au/page/204/?s,,1
https://chaser.com.au/page/202/?s,,1
https://chaser.com.au/world-archive/gary-gygax-fails-saving-throw-vs-heart-attack/,"
Gary Gygax fails saving throw vs heart attack ",1
https://chaser.com.au/entertainment-archive/harry-potter-ends-children-stop-reading/,"
Harry Potter ends: children stop reading ",1
https://chaser.com.au/page/202/?s,,1
https://chaser.com.au/page/200/?s,,1
https://chaser.com.au/general-news/outsider-artist-angry-at-positive-review-from-conservative-critic/,"
Outsider artist angry at positive review from conservative critic ",1
https://chaser.com.au/general-news/lost-mountain-climber-already-envisioning-book-deal/,"
Lost mountain-climber already envisioning book deal ",1
https://chaser.com.au/sport-archive/iraq-win-asian-cup-celebratory-gunfire-to-continue-indefinitely/,"
Iraq win Asian Cup: celebratory gunfire to continue indefinitely ",1
https://chaser.com.au/general-news/text-message-lacks-nuance/,"
Text message lacks nuance ",1
https://chaser.com.au/general-news/man-yet-to-find-situation-not-covered-by-simpsons-quote/,"
Man yet to find situation not covered by Simpsons quote ",1
https://chaser.com.au/world/middle-east-crisis-worsens-blair-to-get-involved/,"
Middle East crisis worsens: Blair to get involved ",1
https://chaser.com.au/entertainment-archive/judge-rules-paris-is-qinq-this-season/,"
Judge rules Paris is “in” this season ",1
https://chaser.com.au/general-news/attempt-to-start-standing-ovation-unsuccessful/,"
Attempt to start standing ovation unsuccessful ",1
https://chaser.com.au/world-archive/blair-exit-ends-28-years-of-conservative-rule/,"
Blair exit ends 28 years of conservative rule ",1
https://chaser.com.au/general-news-archive/gigli-no-better-on-blu-ray/,"
‘Gigli’ no better on Blu-ray ",1
https://chaser.com.au/general-news/report-card-accurately-predicts-childs-future/,"
Report card accurately predicts child’s future ",1
https://chaser.com.au/general-news/mentally-ill-carpet-court-employee-taken-off-pricing-duties/,"
Mentally ill Carpet Court employee taken off pricing duties ",1
https://chaser.com.au/general-news/son-finds-dads-porn-collection-disappointing/,"
Son finds dad’s porn collection ‘disappointing’ ",1
https://chaser.com.au/general-news/creative-anachronist-would-last-five-seconds-in-middle-ages/,"
Creative anachronist would last five seconds in Middle Ages ",1
https://chaser.com.au/sport-archive/andrew-johns-soils-rugby-leagues-untarnished-image/,"
Andrew Johns soils Rugby League’s untarnished image ",1
https://chaser.com.au/general-news-archive/pub-trivia-champ-humiliated-on-temptation/,"
Trivia buff humiliated on popular quiz show ",1
https://chaser.com.au/general-news-archive/girl-suspects-tom-from-myspace-not-fully-committed-to-friendship/,"
Girl suspects Tom from MySpace not fully committed to friendship ",1
https://chaser.com.au/page/206/?s,,1
https://chaser.com.au/page/204/?s,,1
https://chaser.com.au/general-news/peter-andre-happy-to-have-songs-illegally-downloaded/,"
Peter Andre happy to have songs illegally downloaded ",1
https://chaser.com.au/page/205/?s,,1
https://chaser.com.au/page/203/?s,,1
https://chaser.com.au/general-news/un-security-council-fails-to-enforce-new-years-resolution/,"
UN Security Council fails to enforce New Year’s resolution ",1
https://chaser.com.au/general-news/7-eleven-clerk-lives-vicariously-through-condom-purchaser/,"
7-Eleven clerk lives vicariously through condom purchaser ",1
https://chaser.com.au/entertainment-archive/even-stars-now-sick-of-little-britain/,"
Even stars now sick of ‘Little Britain’ ",1
https://chaser.com.au/general-news/nutbush-city-limits-revives-party/,"
‘Nutbush City Limits’ revives party ",1
https://chaser.com.au/national/qantas-to-still-call-51-of-australia-home/,"
Qantas to still call 51% of Australia home ",1
https://chaser.com.au/world-archive/saddam-sentenced-to-death-to-be-released-onto-streets-of-baghdad/,"
Saddam sentenced to death: to be released onto streets of Baghdad ",1
https://chaser.com.au/entertainment-archive/al-gore-plants-a-tree-to-offset-speech-at-oscars/,"
Al Gore plants a tree to offset speech at Oscars ",1
https://chaser.com.au/world-archive/cheney-to-be-greeted-with-weak-ticker-tape-parade/,"
Cheney to be greeted with weak-ticker-tape parade ",1
https://chaser.com.au/general-news/boyfriend-dumped-after-unfavourable-cleo-quiz-result/,"
Boyfriend dumped after unfavourable Cleo quiz result ",1
https://chaser.com.au/entertainment-archive/tom-katie-unwrap-391st-wedding-e-meter/,"
Tom, Katie unwrap 391st wedding e-meter ",1
https://chaser.com.au/page/207/?s,,1
https://chaser.com.au/page/205/?s,,1
https://chaser.com.au/sport-archive/thorpe-makes-plans-for-beijing-olympics-buys-new-couch/,"
Thorpe makes plans for Beijing Olympics: buys new couch ",1
https://chaser.com.au/general-news/lazy-environmentalist-stages-drive-against-global-warming/,"
Lazy environmentalist stages drive against global warming ",1
https://chaser.com.au/national-archive/orkopoulos-pleads-respect-my-30-presumptions-of-innocence/,"
Orkopoulos pleads, “respect my 30 presumptions of innocence” ",1
https://chaser.com.au/entertainment/manager-orders-bindi-irwin-to-deny-exploitation-claims/,"
Manager orders Bindi Irwin to deny exploitation claims ",1
https://chaser.com.au/general-news-archive/madonnas-african-child-shocked-by-hollywood-qmore-starvation-than-at-homeq/,"
Madonna’s African child shocked by Hollywood: “more starvation than at home” ",1
https://chaser.com.au/entertainment-archive/hair-gel-banned-on-planes-il-divo-cancels-world-tour/,"
Hair gel banned on planes: Il Divo cancels world tour ",1
https://chaser.com.au/general-news/earring-ruins-doctors-credibility/,"
Earring ruins Doctor’s credibility ",1
https://chaser.com.au/world/new-iraqi-government-inaugurated-with-21-car-bomb-salute/,"
New Iraqi government inaugurated with 21 car bomb salute ",1
https://chaser.com.au/national-archive/beaconsfield-miners-face-media-contingent-ask-to-be-buried-again/,"
Beaconsfield miners face media contingent, ask to be buried again ",1
https://chaser.com.au/world-archive/iran-gets-nukes-us-invades-iraq-again/,"
Iran gets nukes: US invades Iraq again ",1
https://chaser.com.au/page/208/?s,,1
https://chaser.com.au/page/206/?s,,1
https://chaser.com.au/entertainment/science-students-name-seinfeld-as-fashion-icon-of-the-century/,"
Science students name Seinfeld as fashion icon of the century ",1
https://chaser.com.au/world-archive/popes-easter-message-sends-goodwill-to-all-except-gays-abortionists-dan-brown/,"
Pope’s Easter message sends goodwill to all except gays, abortionists, Dan Brown ",1
https://chaser.com.au/sport/socceroos-finalise-world-cup-preparations-will-watch-at-beach-resort/,"
Socceroos finalise World Cup preparations: will watch at beach resort ",1
https://chaser.com.au/general-news/crazy-frog-working-on-difficult-second-album/,"
Crazy Frog working on difficult second album ",1
https://chaser.com.au/general-news/female-ad-exec-brought-out-to-defend-sexist-ad/,"
Female ad exec brought out to defend sexist ad ",1
https://chaser.com.au/entertainment-archive/berts-family-feud-reinvigorates-euthanasia-debate/,"
 ‘Bert’s Family Feud’ reinvigorates euthanasia debate ",1
https://chaser.com.au/general-news/mcdonalds-worker-tries-to-qgangsta-upq-his-uniform/,"
McDonald’s worker tries to “gangsta up” his uniform ",1
https://chaser.com.au/entertainment-archive/dan-brown-asks-plagiarism-accusers-if-theyve-got-any-ideas-for-a-sequel/,"
Dan Brown asks plagiarism accusers if they’ve got any ideas for a sequel ",1
https://chaser.com.au/national/australia-celebrates-10th-anniversary-of-not-being-run-by-peter-costello/,"
Australia celebrates 10th anniversary of not being run by Peter Costello ",1
https://chaser.com.au/general-news/half-hour-explanation-of-internet-leaves-grandma-none-the-wiser/,"
Half-hour explanation of internet leaves grandma none-the-wiser ",1
https://chaser.com.au/general-news/hare-hare-hare-krishna-still-top-of-hare-krishna-music-charts/,"
“Hare Hare, Hare Krishna” still top of Hare Krishna music charts ",1
https://chaser.com.au/national/new-australian-of-the-year-hopes-honour-will-raise-profile-of-whatever-it-is-he-does/,"
New Australian Of The Year hopes honour will raise profile of whatever it is he does ",1
https://chaser.com.au/general-news-archive/sensible-cowboy-hates-being-stereotyped/,"
Sensible cowboy hates being stereotyped ",1
https://chaser.com.au/entertainment/washed-up-star-longs-for-the-days-he-was-a-has-been/,"
Washed-up star longs for the days he was a has-been ",1
https://chaser.com.au/national/pm-promises-shoot-to-kill-policy-will-only-be-used-in-emergencies-accidents/,"
PM promises shoot-to-kill policy will only be used in emergencies, accidents ",1
https://chaser.com.au/world-archive/saddam-pleads-not-guilty-to-mass-murder-then-orders-execution-of-judges-and-their-families/,"
Saddam pleads not guilty to mass murder, then orders execution of judges and their families ",1
https://chaser.com.au/general-news/late-night-tv-converts-viewer-to-christianity/,"
Late night TV converts viewer to Christianity ",1
https://chaser.com.au/entertainment-archive/waifish-kate-moss-to-promote-diet-coke/,"
Waifish Kate Moss to promote diet coke ",1
https://chaser.com.au/general-news/fashion-week-shock-half-naked-anorexics-in-again-this-season/,"
Fashion Week shock: half-naked anorexics in again this season ",1
https://chaser.com.au/general-news/pope-benedict-16-complains-getting-a-papal-name-is-harder-than-hotmail/,"
Pope Benedict 16 complains getting a papal name is harder than Hotmail ",1
https://chaser.com.au/world-archive/japanese-whalers-defend-greenpeace-collision-qfor-research-purposesq/,"
Japanese whalers defend Greenpeace collision “for research purposes” ",1
https://chaser.com.au/entertainment/2005-hottest-year-on-record-according-to-who-weekly/,"
2005 Hottest Year on Record according to ‘Who Weekly’ ",1
https://chaser.com.au/national-archive/singapore-braces-itself-for-onslaught-of-stern-disapproval-from-australians/,"
Singapore braces itself for onslaught of stern disapproval from Australians ",1
https://chaser.com.au/national/schoolies-celebrate-end-of-studies-by-getting-drugged-and-molested/,"
Schoolies celebrate end of studies by getting drugged and molested ",1
https://chaser.com.au/general-news-archive/viewer-still-unsure-if-mythbusters-are-gay/,"
Viewer still unsure if Mythbusters are gay ",1
https://chaser.com.au/general-news/student-broadens-horizons-with-gap-year-at-private-school-similar-to-own/,"
Student broadens horizons with GAP year at private school similar to own ",1
https://chaser.com.au/national/nationals-do-most-of-the-swearing-at-new-cabinet-swearing-in/,"
Nationals do most of the swearing at new Cabinet swearing-in ",1
https://chaser.com.au/page/209/?s,,1
